cod_musica,cod_interprete
2995,206
2996,206
2997,206
2998,206
2999,206
3000,207
3001,207
3002,207
3003,207
3004,207
3005,207
3006,207
3007,207
3008,207
3009,207
3010,207
3011,207
3012,207
3013,207
3014,207
3015,208
3016,208
3017,208
3018,208
3019,208
3020,208
3021,208
3022,208
3023,208
3024,208
3025,208
3026,208
3027,208
3028,208
3029,208
3030,208
3031,208
3032,208
3033,208
3034,208
3035,208
3036,208
3037,208
3038,208
3039,209
3040,209
3041,209
3042,209
3043,209
3044,209
3045,209
3046,209
3047,209
3048,209
3049,209
3050,209
3051,209
3052,209
3053,209
3054,209
3055,210
3056,210
3057,210
3058,210
3059,210
3060,210
3061,210
3062,210
3063,210
3064,210
3065,210
3066,210
3067,210
3068,210
3069,210
3070,210
3071,211
3072,211
3073,211
3074,211
3075,211
3076,211
3077,211
3078,211
3079,211
3080,211
3081,211
3082,211
3083,211
3084,212
3085,212
3086,212
3087,212
3088,212
3089,212
3090,212
3091,212
3092,212
3093,212
3094,212
3095,212
3096,212
3097,212
3098,213
3099,213
3100,213
3101,213
3102,213
3103,213
3104,213
3105,213
3106,213
3107,213
3108,213
3109,213
3110,213
3111,213
3112,213
3113,213
3114,213
3115,213
3116,213
3117,213
3118,214
3119,214
3120,214
3121,214
3122,214
3123,214
3124,214
3125,214
3126,214
3127,214
3128,214
3129,214
3130,214
3131,214
3132,214
3133,214
3134,214
3135,214
3136,214
3137,214
3138,215
3139,215
3140,215
3141,215
3142,215
3143,215
3144,215
3145,215
3146,215
3147,215
3148,215
3149,215
3150,215
3151,215
3152,216
3153,216
3154,216
3155,216
3156,216
3157,216
3158,216
3159,216
3160,216
3161,216
3162,216
3163,216
3164,216
3165,216
3166,217
3167,217
3168,217
3169,217
3170,217
3171,217
3172,217
3173,217
3174,217
3175,217
3176,217
3177,217
3178,218
3179,218
3180,218
3181,218
3182,218
3183,218
3184,218
3185,218
3186,218
3187,218
3188,218
3189,218
3190,218
3191,218
3192,219
3193,219
3194,219
3195,219
3196,219
3197,219
3198,219
3199,219
3200,219
3201,219
3202,219
3203,219
3204,219
3205,220
3206,220
3207,220
3208,220
3209,220
3210,220
3211,220
3212,220
3213,220
3214,220
3215,221
3216,221
3217,221
3218,221
3219,221
3220,221
3221,221
3222,221
3223,221
3224,221
3225,221
3226,221
3227,222
3228,222
3229,222
3230,222
3231,222
3232,222
3233,222
3234,222
3235,222
3236,222
3237,222
3238,222
3239,222
3240,222
3241,222
3242,223
3243,223
3244,223
3245,223
3246,223
3247,223
3248,223
3249,223
3250,223
3251,223
3252,223
3253,223
3254,223
3255,224
3256,224
3257,224
3258,224
3259,224
3260,224
3261,224
3262,224
3263,224
3264,224
3265,224
3266,224
3267,224
3268,224
3269,224
3270,225
3271,225
3272,225
3273,225
3274,225
3275,225
3276,225
3277,225
3278,225
3279,225
3280,225
3281,225
3282,225
3283,225
3284,226
3285,226
3286,226
3287,226
3288,226
3289,226
3290,226
3291,226
3292,226
3293,226
3294,226
3295,227
3296,227
3297,227
3298,227
3299,227
3300,227
3301,227
3302,227
3303,227
3304,227
3305,227
3306,227
3307,227
3308,227
3309,227
3310,228
3311,228
3312,228
3313,228
3314,228
3315,228
3316,228
3317,228
3318,228
3319,228
3320,228
3321,228
3322,228
3323,228
3324,229
3325,229
3326,229
3327,229
3328,229
3329,229
3330,229
3331,229
3332,229
3333,229
3334,229
3335,229
3336,230
3337,230
3338,230
3339,230
3340,230
3341,230
3342,230
3343,230
3344,230
3345,230
3346,230
3347,230
3348,230
3349,230
3350,231
3351,231
3352,231
3353,231
3354,231
3355,231
3356,231
3357,231
3358,231
3359,231
3360,231
3361,231
3362,231
3363,231
3364,231
3365,232
3366,232
3367,232
3368,232
3369,232
3370,232
3371,232
3372,232
3373,232
3374,232
3375,232
3376,232
3377,232
3378,232
3379,232
3380,232
3381,233
3382,233
3383,233
3384,233
3385,233
3386,233
3387,233
3388,233
3389,233
3390,233
3391,233
3392,233
3393,233
3394,233
3395,233
3396,234
3397,234
3398,234
3399,234
3400,234
3401,234
3402,234
3403,234
3404,234
3405,234
3406,234
3407,234
3408,235
3409,235
3410,235
3411,235
3412,235
3413,235
3414,235
3415,235
3416,235
3417,235
3418,235
3419,235
3420,235
3421,235
3422,236
3423,236
3424,236
3425,236
3426,236
3427,236
3428,236
3429,236
3430,236
3431,236
3432,236
3433,236
3434,236
3435,236
3436,236
3437,237
3438,237
3439,237
3440,237
3441,237
3442,237
3443,237
3444,237
3445,237
3446,237
3447,237
3448,237
3449,237
3450,237
3451,238
3452,238
3453,238
3454,238
3455,238
3456,238
3457,238
3458,238
3459,238
3460,238
3461,238
3462,238
3463,238
3464,238
3465,238
3466,238
3467,238
3468,239
3469,239
3470,239
3471,239
3472,239
3473,239
3474,239
3475,239
3476,239
3477,239
3478,239
3479,239
3480,240
3481,240
3482,240
3483,240
3484,240
3485,240
3486,240
3487,240
3488,240
3489,240
3490,240
3491,240
3492,241
3493,241
3494,241
3495,241
3496,241
3497,241
3498,241
3499,241
3500,241
3501,241
3502,241
3503,241
3504,242
3505,242
3506,242
3507,242
3508,242
3509,242
3510,242
3511,242
3512,242
3513,242
3514,242
3515,242
3516,242
3517,242
3518,242
3519,243
3520,243
3521,243
3522,243
3523,243
3524,243
3525,243
3526,243
3527,243
3528,243
3529,244
3530,244
3531,244
3532,244
3533,244
3534,244
3535,244
3536,244
3537,244
3538,244
3539,244
3540,245
3541,245
3542,245
3543,245
3544,245
3545,245
3546,245
3547,245
3548,245
3549,245
3550,245
3551,245
3552,245
3553,245
3554,246
3555,246
3556,246
3557,246
3558,246
3559,246
3560,246
3561,246
3562,246
3563,246
3564,246
3565,246
3566,246
3567,246
3568,247
3569,247
3570,247
3571,247
3572,247
3573,247
3574,247
3575,247
3576,247
3577,247
3578,247
3579,247
3580,247
3581,247
3582,247
3583,247
3584,248
3585,248
3586,248
3587,248
3588,248
3589,248
3590,248
3591,248
3592,248
3593,248
3594,248
3595,248
3596,248
3597,249
3598,249
3599,249
3600,249
3601,249
3602,249
3603,249
3604,249
3605,249
3606,249
3607,249
3608,249
3609,250
3610,250
3611,250
3612,250
3613,250
3614,250
3615,250
3616,250
3617,250
3618,250
3619,250
3620,250
3621,250
3622,250
3623,250
3624,250
3625,250
3626,250
3627,250
3628,250
3629,250
3630,251
3631,251
3632,251
3633,251
3634,251
3635,251
3636,251
3637,251
3638,251
3639,251
3640,251
3641,251
3642,251
3643,251
3644,251
3645,251
3646,251
3647,251
3648,251
3649,251
3650,252
3651,252
3652,252
3653,252
3654,252
3655,252
3656,252
3657,252
3658,252
3659,252
3660,252
3661,252
3662,252
3663,252
3664,252
3665,252
3666,253
3667,253
3668,253
3669,253
3670,253
3671,253
3672,253
3673,253
3674,253
3675,253
3676,253
3677,253
3678,254
3679,254
3680,254
3681,254
3682,254
3683,254
3684,254
3685,254
3686,254
3687,254
3688,254
3689,255
3690,255
3691,255
3692,255
3693,255
3694,255
3695,255
3696,255
3697,255
3698,255
3699,255
3700,255
3701,255
3702,255
3703,255
3704,255
3705,255
3706,255
3707,255
3708,255
3709,255
3710,255
3711,255
3712,255
3713,255
3714,256
3715,256
3716,256
3717,256
3718,256
3719,256
3720,256
3721,256
3722,256
3723,256
3724,256
3725,256
3726,256
3727,256
3728,256
3729,256
3730,256
3731,256
3732,256
3733,256
3734,256
3735,256
3736,256
3737,256
3738,257
3739,257
3740,257
3741,257
3742,257
3743,257
3744,257
3745,257
3746,257
3747,257
3748,257
3749,257
3750,257
3751,257
3752,257
3753,257
3754,257
3755,257
3756,257
3757,257
3758,257
3759,257
3760,257
3761,257
3762,257
3763,257
3764,257
3765,257
3766,257
3767,257
3768,257
3769,257
3770,257
3771,257
3772,257
3773,257
3774,257
3775,258
3776,258
3777,258
3778,258
3779,258
3780,258
3781,258
3782,258
3783,258
3784,258
3785,258
3786,258
3787,258
3788,258
3789,259
3790,259
3791,259
3792,259
3793,259
3794,259
3795,259
3796,259
3797,259
3798,259
3799,259
3800,259
3801,259
3802,259
3803,259
3804,259
3805,259
3806,259
3807,259
3808,259
3809,259
3810,259
3811,259
3812,259
3813,259
3814,259
3815,259
3816,259
3817,259
3818,259
3819,259
3820,259
3821,259
3822,259
3823,259
3824,260
3825,260
3826,260
3827,260
3828,260
3829,260
3830,260
3831,260
3832,260
3833,260
3834,260
3835,261
3836,261
3837,261
3838,261
3839,261
3840,261
3841,261
3842,261
3843,261
3844,261
3845,261
3846,261
3847,261
3848,261
3849,261
3850,261
3851,261
3852,261
3853,261
3854,261
3855,261
3856,262
3857,262
3858,262
3859,262
3860,262
3861,262
3862,262
3863,262
3864,262
3865,262
3866,262
3867,262
3868,263
3869,263
3870,263
3871,263
3872,263
3873,263
3874,263
3875,263
3876,263
3877,263
3878,263
3879,263
3880,263
3881,263
3882,264
3883,264
3884,264
3885,264
3886,264
3887,264
3888,264
3889,264
3890,264
3891,264
3892,264
3893,264
3894,265
3895,265
3896,265
3897,265
3898,265
3899,265
3900,265
3901,265
3902,265
3903,265
3904,265
3905,265
3906,266
3907,266
3908,266
3909,266
3910,266
3911,266
3912,266
3913,266
3914,266
3915,266
3916,266
3917,266
3918,266
3919,266
3920,266
3921,266
3922,267
3923,267
3924,267
3925,267
3926,267
3927,267
3928,267
3929,267
3930,267
3931,267
3932,267
3933,267
3934,267
3935,267
3936,267
3937,267
3938,267
3939,267
3940,267
3941,267
3942,268
3943,268
3944,268
3945,268
3946,268
3947,268
3948,268
3949,268
3950,268
3951,268
3952,268
3953,268
3954,268
3955,269
3956,269
3957,269
3958,269
3959,269
3960,269
3961,269
3962,269
3963,269
3964,269
3965,269
3966,269
3967,269
3968,269
3969,269
3970,269
3971,269
3972,269
3973,269
3974,270
3975,270
3976,270
3977,270
3978,270
3979,270
3980,270
3981,270
3982,270
3983,270
3984,270
3985,270
3986,270
3987,270
3988,270
3989,271
3990,271
3991,271
3992,271
3993,271
3994,271
3995,271
3996,271
3997,271
3998,272
3999,272
4000,272
4001,272
4002,272
4003,272
4004,272
4005,272
4006,272
4007,272
4008,272
4009,272
4010,272
4011,272
4012,272
4013,274
4014,274
4015,274
4016,274
4017,274
4018,274
4019,274
4020,274
4021,274
4022,274
4023,274
4024,274
4025,274
4026,274
4027,274
4028,274
4029,274
4030,274
4031,274
4032,274
4033,274
4034,274
4035,274
4036,274
4037,275
4038,275
4039,275
4040,275
4041,276
4042,276
4043,276
4044,276
4045,276
4046,276
4047,276
4048,276
4049,276
4050,276
4051,276
4052,276
4053,276
4054,277
4055,277
4056,277
4057,277
4058,277
4059,277
4060,277
4061,277
4062,277
4063,277
4064,277
4065,277
4066,277
4067,277
4068,278
4069,278
4070,278
4071,278
4072,278
4073,278
4074,278
4075,278
4076,278
4077,278
4078,278
4079,278
4080,278
4081,278
4082,278
4083,278
4084,278
4085,278
4086,278
4087,278
4088,278
4089,278
4090,278
4091,278
4092,278
4093,278
4094,278
4095,278
4096,278
4097,278
4098,278
4099,278
4100,278
4101,278
4102,278
4103,279
4104,279
4105,279
4106,279
4107,279
4108,279
4109,279
4110,279
4111,279
4112,279
4113,279
4114,279
4115,279
4116,279
4117,279
4118,279
4119,280
4120,280
4121,280
4122,280
4123,280
4124,280
4125,280
4126,280
4127,280
4128,280
4129,280
4130,280
4131,280
4132,280
4133,280
4134,280
4135,280
4136,280
4137,280
4138,280
4139,280
4140,280
4141,280
4142,280
4143,281
4144,281
4145,281
4146,281
4147,281
4148,281
4149,281
4150,281
4151,281
4152,281
4153,281
4154,281
4155,281
4156,281
4157,281
4158,281
4159,281
4160,281
4161,281
4162,281
4163,282
4164,282
4165,282
4166,282
4167,282
4168,282
4169,282
4170,282
4171,282
4172,282
4173,282
4174,282
4175,282
4176,282
4177,282
4178,282
4179,282
4180,283
4181,283
4182,283
4183,283
4184,283
4185,283
4186,283
4187,283
4188,283
4189,283
4190,284
4191,284
4192,284
4193,284
4194,284
4195,284
4196,284
4197,284
4198,284
4199,284
4200,285
4201,285
4202,285
4203,285
4204,285
4205,285
4206,285
4207,285
4208,285
4209,285
4210,285
4211,285
4212,285
4213,285
4214,286
4215,286
4216,286
4217,286
4218,286
4219,286
4220,286
4221,286
4222,286
4223,286
4224,286
4225,286
4226,287
4227,287
4228,287
4229,287
4230,287
4231,287
4232,287
4233,287
4234,287
4235,287
4236,287
4237,287
4238,287
4239,287
4240,287
4241,287
4242,287
4243,287
4244,287
4245,288
4246,288
4247,288
4248,288
4249,288
4250,288
4251,288
4252,288
4253,288
4254,288
4255,288
4256,288
4257,289
4258,289
4259,289
4260,289
4261,289
4262,289
4263,289
4264,289
4265,289
4266,289
4267,289
4268,289
4269,290
4270,290
4271,290
4272,290
4273,290
4274,290
4275,290
4276,290
4277,290
4278,290
4279,290
4280,290
4281,290
4282,273
4283,273
4284,273
4285,273
4286,273
4287,273
4288,273
4289,273
4290,273
4291,273
4292,273
4293,273
4294,292
4295,292
4296,292
4297,292
4298,292
4299,292
4300,292
4301,292
4302,292
4303,292
4304,292
4305,292
4306,293
4307,293
4308,293
4309,293
4310,293
4311,293
4312,293
4313,293
4314,293
4315,293
4316,293
4317,294
4318,294
4319,294
4320,294
4321,294
4322,294
4323,294
4324,294
4325,294
4326,294
4327,294
4328,295
4329,295
4330,295
4331,295
4332,295
4333,295
4334,295
4335,295
4336,295
4337,295
4338,295
4339,295
4340,295
4341,295
4342,295
4343,295
4344,296
4345,296
4346,296
4347,296
4348,296
4349,296
4350,296
4351,296
4352,296
4353,296
4354,296
4355,296
4356,296
4357,296
4358,296
4359,296
4360,296
4361,296
4362,296
4363,296
4364,296
4365,296
4366,296
4367,296
4368,296
4369,296
4370,296
4371,296
4372,297
4373,297
4374,297
4375,297
4376,297
4377,297
4378,297
4379,297
4380,297
4381,297
4382,297
4383,297
4384,297
4385,298
4386,298
4387,298
4388,298
4389,298
4390,298
4391,298
4392,298
4393,298
4394,298
4395,298
4396,298
4397,298
4398,298
4399,299
4400,299
4401,299
4402,299
4403,299
4404,299
4405,299
4406,299
4407,299
4408,299
4409,299
4410,299
4411,299
4412,299
4413,300
4414,300
4415,300
4416,300
4417,300
4418,300
4419,300
4420,300
4421,300
4422,300
4423,300
4424,301
4425,301
4426,301
4427,301
4428,301
4429,301
4430,301
4431,301
4432,301
4433,301
4434,301
4435,301
4436,301
4437,301
4438,302
4439,302
4440,302
4441,302
4442,302
4443,302
4444,302
4445,302
4446,302
4447,302
4448,302
4449,302
4450,302
4451,302
4452,302
4453,302
4454,302
4455,303
4456,303
4457,303
4458,303
4459,303
4460,303
4461,303
4462,303
4463,303
4464,303
4465,303
4466,303
4467,303
4468,303
4469,304
4470,304
4471,304
4472,304
4473,304
4474,304
4475,304
4476,304
4477,304
4478,304
4479,304
4480,304
4481,305
4482,305
4483,305
4484,305
4485,305
4486,305
4487,305
4488,305
4489,306
4490,306
4491,306
4492,306
4493,306
4494,306
4495,306
4496,306
4497,306
4498,306
4499,307
4500,307
4501,307
4502,307
4503,307
4504,307
4505,307
4506,307
4507,307
4508,307
4509,307
4510,307
4511,307
4512,307
4513,307
4514,308
4515,308
4516,308
4517,308
4518,308
4519,308
4520,308
4521,308
4522,308
4523,308
4524,308
4525,309
4526,309
4527,309
4528,309
4529,309
4530,309
4531,309
4532,309
4533,309
4534,309
4535,309
4536,309
4537,310
4538,310
4539,310
4540,310
4541,310
4542,310
4543,310
4544,310
4545,310
4546,310
4547,310
4548,310
4549,310
4550,310
4551,311
4552,311
4553,311
4554,311
4555,311
4556,311
4557,311
4558,311
4559,311
4560,311
4561,311
4562,312
4563,312
4564,312
4565,312
4566,312
4567,312
4568,312
4569,312
4570,312
4571,312
4572,312
4573,312
4574,312
4575,313
4576,313
4577,313
4578,313
4579,313
4580,313
4581,313
4582,313
4583,313
4584,313
4585,313
4586,313
4587,313
4588,313
4589,314
4590,314
4591,314
4592,314
4593,314
4594,314
4595,314
4596,314
4597,314
4598,314
4599,314
4600,314
4601,314
4602,314
4603,315
4604,315
4605,315
4606,315
4607,315
4608,315
4609,315
4610,315
4611,315
4612,315
4613,315
4614,315
4615,315
4616,315
4617,316
4618,316
4619,316
4620,316
4621,316
4622,316
4623,316
4624,316
4625,316
4626,316
4627,317
4628,317
4629,317
4630,317
4631,317
4632,317
4633,317
4634,317
4635,317
4636,317
4637,317
4638,318
4639,318
4640,318
4641,318
4642,318
4643,318
4644,318
4645,318
4646,318
4647,319
4648,319
4649,319
4650,319
4651,319
4652,319
4653,319
4654,319
4655,319
4656,319
4657,319
4658,319
4659,319
4660,319
4661,319
4662,319
4663,319
4664,319
4665,319
4666,320
4667,320
4668,320
4669,320
4670,320
4671,320
4672,320
4673,320
4674,320
4675,320
4676,320
4677,320
4678,320
4679,320
4680,276
4681,276
4682,276
4683,276
4684,276
4685,276
4686,276
4687,276
4688,276
4689,276
4690,276
4691,276
4692,322
4693,322
4694,322
4695,322
4696,322
4697,322
4698,322
4699,322
4700,322
4701,322
4702,322
4703,322
4704,323
4705,323
4706,323
4707,323
4708,323
4709,323
4710,323
4711,323
4712,323
4713,323
4714,323
4715,323
4716,323
4717,323
4718,323
4719,323
4720,323
4721,323
4722,323
4723,323
4724,323
4725,323
4726,323
4727,324
4728,324
4729,324
4730,324
4731,324
4732,324
4733,324
4734,324
4735,324
4736,324
4737,324
4738,324
4739,324
4740,325
4741,325
4742,325
4743,325
4744,325
4745,325
4746,325
4747,325
4748,325
4749,325
4750,326
4751,326
4752,326
4753,326
4754,326
4755,326
4756,326
4757,326
4758,326
4759,326
4760,326
4761,326
4762,327
4763,327
4764,327
4765,327
4766,327
4767,327
4768,327
4769,327
4770,327
4771,327
4772,327
4773,327
4774,327
4775,327
4776,327
4777,327
4778,327
4779,327
4780,327
4781,327
4782,327
4783,327
4784,327
4785,327
4786,328
4787,328
4788,328
4789,328
4790,328
4791,328
4792,328
4793,328
4794,328
4795,328
4796,328
4797,328
4798,328
4799,328
4800,329
4801,329
4802,329
4803,329
4804,329
4805,329
4806,329
4807,329
4808,329
4809,329
4810,329
4811,329
4812,329
4813,330
4814,330
4815,330
4816,330
4817,330
4818,330
4819,330
4820,330
4821,330
4822,330
4823,330
4824,330
4825,330
4826,330
4827,331
4828,331
4829,331
4830,331
4831,331
4832,331
4833,331
4834,331
4835,331
4836,331
4837,331
4838,331
4839,331
4840,331
4841,331
4842,331
4843,332
4844,332
4845,332
4846,332
4847,332
4848,332
4849,332
4850,332
4851,332
4852,332
4853,332
4854,332
4855,333
4856,333
4857,333
4858,333
4859,333
4860,333
4861,333
4862,333
4863,333
4864,333
4865,333
4866,333
4867,333
4868,333
4869,334
4870,334
4871,334
4872,334
4873,334
4874,334
4875,334
4876,334
4877,334
4878,334
4879,334
4880,334
4881,335
4882,335
4883,335
4884,335
4885,335
4886,335
4887,335
4888,335
4889,335
4890,335
4891,335
4892,335
4893,336
4894,336
4895,336
4896,336
4897,336
4898,336
4899,336
4900,336
4901,336
4902,336
4903,336
4904,336
4905,336
4906,337
4907,337
4908,337
4909,337
4910,337
4911,337
4912,337
4913,337
4914,337
4915,337
4916,337
4917,337
4918,337
4919,337
4920,276
4921,276
4922,276
4923,276
4924,276
4925,276
4926,276
4927,276
4928,276
4929,276
4930,339
4931,339
4932,339
4933,339
4934,339
4935,339
4936,339
4937,339
4938,339
4939,339
4940,340
4941,340
4942,340
4943,340
4944,340
4945,340
4946,340
4947,340
4948,340
4949,340
4950,340
4951,340
4952,340
4953,340
4954,340
4955,341
4956,341
4957,341
4958,341
4959,341
4960,341
4961,341
4962,341
4963,341
4964,341
4965,341
4966,341
4967,342
4968,342
4969,342
4970,342
4971,342
4972,342
4973,342
4974,342
4975,342
4976,342
4977,343
4978,343
4979,343
4980,343
4981,343
4982,343
4983,343
4984,343
4985,343
4986,343
4987,343
4988,343
4989,343
4990,343
4991,343
4992,343
4993,344
4994,344
4995,344
4996,344
4997,344
4998,344
4999,344
5000,344
5001,344
5002,344
5003,345
5004,345
5005,345
5006,345
5007,345
5008,345
5009,345
5010,345
5011,345
5012,345
5013,345
5014,345
5015,345
5016,345
5017,345
5018,345
5019,345
5020,345
5021,345
5022,345
5023,345
5024,345
5025,345
5026,345
5027,346
5028,346
5029,346
5030,346
5031,346
5032,346
5033,346
5034,346
5035,346
5036,346
5037,346
5038,346
5039,346
5040,346
5041,346
5042,346
5043,346
5044,346
5045,346
5046,347
5047,347
5048,347
5049,347
5050,347
5051,347
5052,347
5053,347
5054,347
5055,347
5056,348
5057,348
5058,348
5059,348
5060,348
5061,348
5062,348
5063,348
5064,348
5065,348
5066,348
5067,348
5068,348
5069,348
5070,348
5071,348
5072,349
5073,349
5074,349
5075,349
5076,349
5077,349
5078,349
5079,349
5080,349
5081,349
5082,349
5083,349
5084,350
5085,350
5086,350
5087,350
5088,350
5089,350
5090,350
5091,350
5092,350
5093,350
5094,350
5095,350
5096,350
5097,350
5098,351
5099,351
5100,351
5101,351
5102,351
5103,351
5104,351
5105,351
5106,351
5107,351
5108,351
5109,351
5110,351
5111,351
5112,352
5113,352
5114,352
5115,352
5116,352
5117,352
5118,352
5119,352
5120,352
5121,352
5122,352
5123,352
5124,352
5125,352
5126,352
5127,353
5128,353
5129,353
5130,353
5131,353
5132,353
5133,353
5134,353
5135,353
5136,353
5137,353
5138,354
5139,354
5140,354
5141,354
5142,354
5143,354
5144,354
5145,354
5146,354
5147,354
5148,354
5149,354
5150,355
5151,355
5152,355
5153,355
5154,355
5155,355
5156,355
5157,355
5158,355
5159,355
5160,355
5161,355
5162,355
5163,355
5164,355
5165,355
5166,355
5167,355
5168,355
5169,355
5170,355
5171,356
5172,356
5173,356
5174,356
5175,356
5176,356
5177,356
5178,356
5179,356
5180,356
5181,357
5182,357
5183,357
5184,357
5185,357
5186,357
5187,357
5188,357
5189,357
5190,357
5191,357
5192,357
5193,357
5194,357
5195,358
5196,358
5197,358
5198,358
5199,358
5200,358
5201,358
5202,358
5203,358
5204,358
5205,358
5206,358
5207,358
5208,358
5209,359
5210,359
5211,359
5212,359
5213,359
5214,359
5215,359
5216,359
5217,359
5218,359
5219,359
5220,359
5221,359
5222,359
5223,359
5224,360
5225,360
5226,360
5227,360
5228,360
5229,360
5230,360
5231,360
5232,360
5233,360
5234,360
5235,360
5236,360
5237,360
5238,361
5239,361
5240,361
5241,361
5242,361
5243,361
5244,361
5245,361
5246,361
5247,361
5248,361
5249,362
5250,362
5251,362
5252,362
5253,362
5254,362
5255,362
5256,362
5257,362
5258,362
5259,362
5260,362
5261,362
5262,362
5263,363
5264,363
5265,363
5266,363
5267,363
5268,363
5269,363
5270,363
5271,363
5272,363
5273,363
5274,363
5275,363
5276,364
5277,364
5278,364
5279,364
5280,364
5281,364
5282,364
5283,364
5284,364
5285,364
5286,364
5287,364
5288,364
5289,364
5290,364
5291,364
5292,364
5293,364
5294,365
5295,365
5296,365
